2025-11-11T14:23:05.148838,19.05716872215271,http://localhost:8106
2025-11-11T14:23:12.230779,26.118571281433105,http://localhost:8106
2025-11-11T14:23:13.341619,27.26147723197937,http://localhost:8106
2025-11-11T14:23:17.394556,31.292630672454834,http://localhost:8106
2025-11-11T14:23:21.287506,35.16501998901367,http://localhost:8106
2025-11-11T14:23:31.776431,45.62285566329956,http://localhost:8106
2025-11-11T14:23:36.858220,50.78917479515076,http://localhost:8106
2025-11-11T14:23:39.360130,53.19619584083557,http://localhost:8106
2025-11-11T14:53:27.285713,1.917849063873291,http://localhost:8106
2025-11-11T15:01:00.358172,24.923094987869263,http://localhost:8106
2025-11-11T15:01:01.684154,26.5197594165802,http://localhost:8106
2025-11-11T15:01:03.306385,27.848963022232056,http://localhost:8106
2025-11-11T15:01:05.828400,30.637722492218018,http://localhost:8106
2025-11-11T15:01:05.828852,30.519365787506104,http://localhost:8106
2025-11-11T15:01:07.900036,32.28809356689453,http://localhost:8106
2025-11-11T15:01:08.807525,33.2478711605072,http://localhost:8106
2025-11-11T15:01:11.207135,35.76042628288269,http://localhost:8106
2025-11-11T15:01:14.010187,38.49201250076294,http://localhost:8106
2025-11-11T15:01:18.717356,42.97026038169861,http://localhost:8106
2025-11-11T15:01:22.720391,47.08643078804016,http://localhost:8106
2025-11-11T15:01:24.091298,48.91131663322449,http://localhost:8106
2025-11-11T15:01:26.229907,50.90866303443909,http://localhost:8106
2025-11-11T15:01:31.860104,56.23709511756897,http://localhost:8106
2025-11-11T15:01:35.613326,59.87720561027527,http://localhost:8106
2025-11-11T15:01:38.368084,62.81894779205322,http://localhost:8106
2025-11-11T15:01:40.858930,65.13490796089172,http://localhost:8106
2025-11-11T15:01:42.994782,40.413822412490845,http://localhost:8106
2025-11-11T15:01:42.995242,40.06353998184204,http://localhost:8106
2025-11-11T15:01:44.595165,69.06609082221985,http://localhost:8106
2025-11-11T15:02:31.100880,15.346862077713013,http://localhost:8106
2025-11-11T15:02:38.153619,22.444462060928345,http://localhost:8106
2025-11-11T15:02:38.723941,23.003116130828857,http://localhost:8106
2025-11-11T15:02:45.942466,14.528751373291016,http://localhost:8106
2025-11-11T15:02:49.900910,34.15728807449341,http://localhost:8106
2025-11-11T15:02:53.971879,21.05184507369995,http://localhost:8106
2025-11-11T15:02:57.087690,24.367064237594604,http://localhost:8106
2025-11-11T15:02:58.299520,25.556185722351074,http://localhost:8106
2025-11-11T15:02:59.103858,26.37139081954956,http://localhost:8106
2025-11-11T15:03:00.540483,27.56897473335266,http://localhost:8106
2025-11-11T15:03:01.684221,28.72301697731018,http://localhost:8106
2025-11-11T15:03:05.773919,32.87495470046997,http://localhost:8106
2025-11-11T15:03:13.969818,41.02918457984924,http://localhost:8106
2025-11-11T15:03:16.534936,43.55266833305359,http://localhost:8106
2025-11-11T15:03:19.459599,17.240415573120117,http://localhost:8106
2025-11-11T15:03:20.130070,47.19976997375488,http://localhost:8106
